comment_id,translated_comment_text,like_count,search_query,label,concatenated_text,sentiment_label,sentiment_score,named_entities,num_named_entities,cluster
4771,Deposit as pockets😂😅,0,France Castro,C,France Castro: Deposit as pockets😂😅,LABEL_0,0.5121156573295593,"[('France', 'GPE'), ('Castro', 'PERSON')]",2,5
4763,2-0 in favor of cong herrera! Ba yaaaaan!!!!,0,France Castro,C,France Castro: 2-0 in favor of cong herrera! Ba yaaaaan!!!!,LABEL_0,0.7379735708236694,"[('France Castro', 'PERSON'), ('2', 'CARDINAL')]",2,14
4770,Pocket deposit,0,France Castro,C,France Castro: Pocket deposit,LABEL_0,0.6676984429359436,"[('France Castro', 'PERSON')]",1,5
4762,"Magna Quimbo could hardly answer Cong, Herera because the funds have already been eaten by the Congress and Guaren, and backbone Abante Impostor",0,France Castro,C,"France Castro: Magna Quimbo could hardly answer Cong, Herera because the funds have already been eaten by the Congress and Guaren, and backbone Abante Impostor",LABEL_0,0.5883385539054871,"[('France Castro', 'PERSON'), ('Magna Quimbo', 'PERSON'), ('Cong', 'ORG'), ('Herera', 'GPE'), ('Congress', 'ORG'), ('Guaren', 'PERSON'), ('Abante Impostor', 'PERSON')]",7,13
4766,What is quimbo utal2 that is different from your hermes haha ​​you are now? ,0,France Castro,C,France Castro: What is quimbo utal2 that is different from your hermes haha ​​you are now? ,LABEL_0,0.5831246376037598,"[('France Castro', 'PERSON')]",1,14
4769,Stella is really ashamed,0,France Castro,C,France Castro: Stella is really ashamed,LABEL_0,0.6607211232185364,"[('France Castro', 'PERSON'), ('Stella', 'PERSON')]",2,14
4790,😂😂😂😂castro😂😂😂,0,France Castro,C,France Castro: 😂😂😂😂castro😂😂😂,LABEL_0,0.6079843640327454,"[('France Castro', 'PERSON'), ('castro', 'PERSON')]",2,14
4764,The Philippines is poor poor,0,France Castro,C,France Castro: The Philippines is poor poor,LABEL_0,0.6990047693252563,"[('France Castro', 'PERSON'), ('Philippines', 'GPE')]",2,5
4767,😂😂😂😂,0,France Castro,C,France Castro: 😂😂😂😂,LABEL_0,0.6079843640327454,"[('France Castro', 'PERSON')]",1,5
4806,Convicted Convicted Convicted!!!!,0,France Castro,C,France Castro: Convicted Convicted Convicted!!!!,LABEL_0,0.6973518133163452,"[('France Castro', 'PERSON')]",1,14
4787,COA you do not have the confidence that you have no problem with the COA your budget should be calculated,0,France Castro,C,France Castro: COA you do not have the confidence that you have no problem with the COA your budget should be calculated,LABEL_0,0.6438947319984436,"[('France', 'GPE'), ('Castro', 'PERSON'), ('COA', 'ORG'), ('COA', 'ORG')]",4,16
2068,dpat idisqualify that immediately dhil puts it immediately without winning,0,Benhur Abalos,A,Benhur Abalos: dpat idisqualify that immediately dhil puts it immediately without winning,LABEL_0,0.6874809861183167,"[('Benhur Abalos', 'PERSON'), ('dpat', 'PERSON')]",2,15
4805,CONVICTEED YOU OLD WHY YOU ANJN KNOW YOU SHOULD LOVE YOU,0,France Castro,C,France Castro: CONVICTEED YOU OLD WHY YOU ANJN KNOW YOU SHOULD LOVE YOU,LABEL_0,0.5936870574951172,"[('France', 'GPE'), ('Castro', 'PERSON')]",2,5
4786,Do you want the Castro law to be tightened? ,0,France Castro,C,France Castro: Do you want the Castro law to be tightened? ,LABEL_0,0.6984896063804626,"[('France Castro', 'PERSON'), ('Castro', 'PERSON')]",2,14
6760,"Gud day Sir Ben, I hope you notice that I asked for a little help regarding my grandmother's land as my mother and my mother and my mother died and my uncle and my uncle have been ",0,Ben Tulfo,A,"Ben Tulfo: Gud day Sir Ben, I hope you notice that I asked for a little help regarding my grandmother's land as my mother and my mother and my mother died and my uncle and my uncle have been ",LABEL_0,0.6682354211807251,"[('Ben Tulfo', 'PERSON'), ('Ben', 'PERSON')]",2,5
6578,That's arguably,0,Willie Revillame,A,Willie Revillame: That's arguably,LABEL_0,0.6676626205444336,"[('Willie Revillame', 'PERSON')]",1,5
3805,Long live. ,2,Francis Tolentino,A,Francis Tolentino: Long live. ,LABEL_0,0.5790261626243591,"[('Francis Tolentino', 'PERSON')]",1,5
3808,Make law on this!,2,Francis Tolentino,A,Francis Tolentino: Make law on this!,LABEL_0,0.6527149677276611,"[('Francis Tolentino', 'PERSON')]",1,5
3802,like Hamas hiding in tannels,0,Francis Tolentino,A,Francis Tolentino: like Hamas hiding in tannels,LABEL_0,0.5444701313972473,"[('Francis Tolentino', 'PERSON'), ('Hamas', 'ORG')]",2,5
3804,Quiboloy has made a lot of people in the women Quiboloy many women you have ruined the lives of women why,2,Francis Tolentino,A,Francis Tolentino: Quiboloy has made a lot of people in the women Quiboloy many women you have ruined the lives of women why,LABEL_0,0.677343487739563,"[('Francis Tolentino', 'PERSON')]",1,5
3806,"Ma'am Risa Hontiveros Do not let Mang Kanor Quibs be responsible for the oppressed by Quibs, Mang Kanor Quibs Minolisty, please take responsibility to his oppressed Long live Ma'am Risa Hontiveros and Saga colleague of your senator, who will fight ",1,Francis Tolentino,A,"Francis Tolentino: Ma'am Risa Hontiveros Do not let Mang Kanor Quibs be responsible for the oppressed by Quibs, Mang Kanor Quibs Minolisty, please take responsibility to his oppressed Long live Ma'am Risa Hontiveros and Saga colleague of your senator, who will fight ",LABEL_0,0.7169541120529175,"[('Francis Tolentino', 'PERSON'), ('Risa Hontiveros', 'PERSON'), ('Mang Kanor Quibs', 'PERSON'), ('Quibs', 'ORG'), ('Mang Kanor', 'PERSON'), ('Risa Hontiveros', 'PERSON'), ('Saga', 'PERSON')]",7,16
3807,"Long live Maam Risa Hontiveros, the people will not leave you alone, you are the only hope in the Senate, we have no confidence in the rest of Mang Kanor Quibs' camps Against if we are behind you we are the people who are fighting the truth, ",6,Francis Tolentino,A,"Francis Tolentino: Long live Maam Risa Hontiveros, the people will not leave you alone, you are the only hope in the Senate, we have no confidence in the rest of Mang Kanor Quibs' camps Against if we are behind you we are the people who are fighting the truth, ",LABEL_0,0.7322824597358704,"[('Francis Tolentino', 'PERSON'), ('Risa Hontiveros', 'PERSON'), ('Senate', 'ORG'), (""Mang Kanor Quibs'"", 'PERSON')]",4,16
3800,Maswerte yang quiboloy nayan nde quadcom nakaka nya,0,Francis Tolentino,A,Francis Tolentino: Maswerte yang quiboloy nayan nde quadcom nakaka nya,LABEL_0,0.5300136208534241,"[('Francis Tolentino', 'PERSON'), ('Maswerte yang quiboloy', 'PERSON')]",2,5
3803,They are not Gods why do they not have to be charged with even saying that they are the commander of the word of God.,2,Francis Tolentino,A,Francis Tolentino: They are not Gods why do they not have to be charged with even saying that they are the commander of the word of God.,LABEL_0,0.7455745339393616,"[('Francis Tolentino', 'PERSON')]",1,5
3835,Yow,0,Erwin Tulfo,A,Erwin Tulfo: Yow,LABEL_0,0.6112719178199768,"[('Erwin Tulfo', 'PERSON')]",1,5
4818,"Mr. chair is not imprisoned by Castro, Castro, Castro, Castro, Castro is not locked up.",0,France Castro,C,"France Castro: Mr. chair is not imprisoned by Castro, Castro, Castro, Castro, Castro is not locked up.",LABEL_0,0.7697044610977173,"[('France Castro', 'PERSON'), ('Castro', 'PERSON'), ('Castro', 'PERSON'), ('Castro', 'PERSON'), ('Castro', 'PERSON'), ('Castro', 'PERSON')]",6,13
4821,You Frans Castro seems like you don't know that the student recruitment is a big problem because many of the victims who are victims are especially Saga Makabayan Block,1,France Castro,C,France Castro: You Frans Castro seems like you don't know that the student recruitment is a big problem because many of the victims who are victims are especially Saga Makabayan Block,LABEL_0,0.6940367221832275,"[('France', 'GPE'), ('Castro', 'PERSON'), ('Frans', 'NORP'), ('Castro', 'PERSON')]",4,13
4825,Ga Yaya Klang Castro.,0,France Castro,C,France Castro: Ga Yaya Klang Castro.,LABEL_0,0.6044586300849915,"[('France', 'GPE'), ('Castro', 'PERSON'), ('Yaya Klang Castro', 'PERSON')]",3,14
4823,Castro stops back and forth is allowed to speak jan jan listening to Castro😮,0,France Castro,C,France Castro: Castro stops back and forth is allowed to speak jan jan listening to Castro😮,LABEL_0,0.636638879776001,"[('France Castro', 'PERSON'), ('Castro', 'PERSON'), ('jan jan', 'DATE'), ('Castro', 'PERSON')]",4,14
4824,He's really castro. ,0,France Castro,C,France Castro: He's really castro. ,LABEL_0,0.6855173110961914,"[('France Castro', 'PERSON')]",1,14
4816,Valentine validity that Castro said😂,1,France Castro,C,France Castro: Valentine validity that Castro said😂,LABEL_0,0.508086085319519,"[('France', 'GPE'), ('Castro', 'PERSON'), ('Valentine', 'PERSON'), ('Castro', 'PERSON')]",4,14
4813,Hor you should be in a state of shock that members should not be convicted. ,1,France Castro,C,France Castro: Hor you should be in a state of shock that members should not be convicted. ,LABEL_0,0.6678422689437866,"[('France', 'GPE'), ('Castro', 'PERSON')]",2,17
4815,What do you think Castro? ,0,France Castro,C,France Castro: What do you think Castro? ,LABEL_0,0.602689266204834,"[('France Castro', 'PERSON'), ('Castro', 'PERSON')]",2,14
4812,Castro is not just singing the COA with the must and should not be revealed because of confidential funds. ,1,France Castro,C,France Castro: Castro is not just singing the COA with the must and should not be revealed because of confidential funds. ,LABEL_0,0.6214693188667297,"[('France Castro', 'PERSON'), ('Castro', 'PERSON'), ('COA', 'ORG')]",3,13
4814,"COA, you don't like Castro your job without you paying attention to your work😂😂😂😂",1,France Castro,C,"France Castro: COA, you don't like Castro your job without you paying attention to your work😂😂😂😂",LABEL_0,0.5184916257858276,"[('France', 'GPE'), ('Castro', 'PERSON'), ('COA', 'ORG'), ('Castro', 'PERSON')]",4,13
3298,"Wow the delicious idol, the hungry, especially the frog kunpo sarap",0,Bong Revilla,A,"Bong Revilla: Wow the delicious idol, the hungry, especially the frog kunpo sarap",LABEL_0,0.6949535608291626,"[('Bong Revilla', 'PERSON')]",1,20
3301,Sarap po mg crab,0,Bong Revilla,A,Bong Revilla: Sarap po mg crab,LABEL_0,0.6253745555877686,[],0,20
3295,The deliciousness of food❤,0,Bong Revilla,A,Bong Revilla: The deliciousness of food❤,LABEL_0,0.5517019033432007,"[('Bong Revilla', 'PERSON')]",1,20
3297,"Wow how much do you eat ,, of course my favorite farmland",0,Bong Revilla,A,"Bong Revilla: Wow how much do you eat ,, of course my favorite farmland",LABEL_0,0.7032608389854431,"[('Bong Revilla', 'PERSON')]",1,20
3299,wow sarap namn po nyan,0,Bong Revilla,A,Bong Revilla: wow sarap namn po nyan,LABEL_0,0.5883471369743347,"[('Bong Revilla', 'PERSON')]",1,20
3300,"So yummy 😋🤤 
Idol",0,Bong Revilla,A,"Bong Revilla: So yummy 😋🤤 
Idol",LABEL_0,0.6458070278167725,"[('Bong Revilla', 'PERSON')]",1,20
4837,RESPONSIBILITY E CITE IN CITE IN COMTEMPT IF YOU DON'T KNOW THE RESOURSE PERSON,0,France Castro,C,France Castro: RESPONSIBILITY E CITE IN CITE IN COMTEMPT IF YOU DON'T KNOW THE RESOURSE PERSON,LABEL_0,0.57623690366745,"[('France Castro', 'PERSON')]",1,0
4835,How much do you pay for per hearing?,0,France Castro,C,France Castro: How much do you pay for per hearing?,LABEL_0,0.5913236141204834,"[('France', 'GPE'), ('Castro', 'PERSON')]",2,0
4834,Hopefully these politicians will never win in your places please.,0,France Castro,C,France Castro: Hopefully these politicians will never win in your places please.,LABEL_0,0.6969444751739502,"[('France', 'GPE'), ('Castro', 'PERSON')]",2,14
4833,Why is TaDadcom not a drug test ??? What is the date?,0,France Castro,C,France Castro: Why is TaDadcom not a drug test ??? What is the date?,LABEL_0,0.6708977222442627,"[('France', 'GPE'), ('Castro', 'PERSON'), ('TaDadcom', 'ORG')]",3,19
4832,"Ha ha ha you love contempt when you favor what you want the resource person to say,",0,France Castro,C,"France Castro: Ha ha ha you love contempt when you favor what you want the resource person to say,",LABEL_0,0.6198964715003967,"[('France', 'GPE'), ('Castro', 'PERSON')]",2,14
4830,Contempt agad ang resource without asking why the resource should not be  Contempt. 😢😢😢,0,France Castro,C,France Castro: Contempt agad ang resource without asking why the resource should not be  Contempt. 😢😢😢,LABEL_0,0.6876516342163086,"[('France', 'GPE'), ('Castro', 'PERSON')]",2,0
4831,Story .....,0,France Castro,C,France Castro: Story .....,LABEL_0,0.6711691617965698,"[('France', 'GPE'), ('Castro', 'PERSON')]",2,5
4032,"Right Boss Dada ,,, Poor town in class such as Remula, BBM leading our country",0,Bam Aquino,C,"Bam Aquino: Right Boss Dada ,,, Poor town in class such as Remula, BBM leading our country",LABEL_0,0.677133321762085,"[('Bam Aquino', 'PERSON'), ('Remula', 'PERSON'), ('BBM', 'ORG')]",3,5
3913,The investigation of the false Comm. ,2,Erwin Tulfo,A,Erwin Tulfo: The investigation of the false Comm. ,LABEL_1,0.6171680688858032,"[('Erwin Tulfo', 'PERSON'), ('Comm', 'EVENT')]",2,0
3915,Drug at psycho test both bbm at sara in public 😮😮😮,1,Erwin Tulfo,A,Erwin Tulfo: Drug at psycho test both bbm at sara in public 😮😮😮,LABEL_0,0.5840855240821838,"[('Erwin Tulfo: Drug', 'PERSON')]",1,5
3974,Watching done FTBA Camille Villar,0,Camille Villar,A,Camille Villar: Watching done FTBA Camille Villar,LABEL_0,0.6736577153205872,"[('Camille Villar', 'PERSON'), ('FTBA Camille Villar', 'PERSON')]",2,5
3909,Let us first study or recognize the people's vote as we think of the real people in the town of Duterte or lawyers so that they can help the country in the days of the lawyer and know the lawyer law,0,Erwin Tulfo,A,Erwin Tulfo: Let us first study or recognize the people's vote as we think of the real people in the town of Duterte or lawyers so that they can help the country in the days of the lawyer and know the lawyer law,LABEL_0,0.6546804904937744,"[('Erwin Tulfo', 'PERSON'), ('first', 'ORDINAL'), ('Duterte', 'GPE'), ('the days', 'DATE')]",4,5
4885,CROCS TO THE CROCS TO DEFEND BUSINOSLOS,0,France Castro,C,France Castro: CROCS TO THE CROCS TO DEFEND BUSINOSLOS,LABEL_0,0.7088584303855896,"[('France Castro', 'PERSON')]",1,5
3293,Morning sir ❤❤❤,0,Bong Revilla,A,Bong Revilla: Morning sir ❤❤❤,LABEL_0,0.591465175151825,[],0,11
4866,Ask bbm you,1,France Castro,C,France Castro: Ask bbm you,LABEL_0,0.5486629605293274,"[('France', 'GPE'), ('Castro', 'PERSON')]",2,14
4864,Convicted kana castro why are you there to be a jerk,0,France Castro,C,France Castro: Convicted kana castro why are you there to be a jerk,LABEL_0,0.6086735129356384,"[('France', 'GPE'), ('Castro', 'PERSON'), ('kana castro', 'PERSON')]",3,14
4865,Castro's face is thick .... gaga na stupid yet,1,France Castro,C,France Castro: Castro's face is thick .... gaga na stupid yet,LABEL_0,0.6601247787475586,"[('France Castro', 'PERSON'), ('Castro', 'PERSON')]",2,14
4867,That's why the governments are why do you allow the Castro to say that to speak that way. ,0,France Castro,C,France Castro: That's why the governments are why do you allow the Castro to say that to speak that way. ,LABEL_0,0.7055501937866211,"[('France Castro', 'PERSON'), ('Castro', 'PERSON')]",2,14
4854,Don't be cowardly Mr. ,0,France Castro,C,France Castro: Don't be cowardly Mr. ,LABEL_0,0.7018081545829773,"[('France Castro', 'PERSON')]",1,5
4892,True Audit for sure to see the people who are the reason for my reality is not good,0,France Castro,C,France Castro: True Audit for sure to see the people who are the reason for my reality is not good,LABEL_0,0.6040897965431213,"[('France', 'GPE'), ('Castro', 'PERSON')]",2,14
4853,get you a witnesses or pusher 😂😂😂😂,0,France Castro,C,France Castro: get you a witnesses or pusher 😂😂😂😂,LABEL_0,0.5324485301971436,"[('France Castro', 'PERSON')]",1,7
4888,Speaker's side is partially. ,0,France Castro,C,France Castro: Speaker's side is partially. ,LABEL_0,0.673064112663269,"[('France Castro', 'PERSON')]",1,5
4891,Longlive Ms PO 👊👊👊👊,0,France Castro,C,France Castro: Longlive Ms PO 👊👊👊👊,LABEL_1,0.506594181060791,"[('France', 'GPE'), ('Castro', 'PERSON'), ('Longlive Ms PO', 'PERSON')]",3,5
4852,Boy Contempt Paduano,0,France Castro,C,France Castro: Boy Contempt Paduano,LABEL_0,0.6534196138381958,"[('France Castro', 'PERSON'), ('Boy Contempt Paduano', 'PERSON')]",2,14
4881,What these fools want is the answer to YES and not their resource person.,0,France Castro,C,France Castro: What these fools want is the answer to YES and not their resource person.,LABEL_0,0.6782107353210449,"[('France Castro', 'PERSON')]",1,0
4884,Go you eric you have k in congress👍💚💚💚,0,France Castro,C,France Castro: Go you eric you have k in congress👍💚💚💚,LABEL_0,0.5526023507118225,"[('France', 'GPE'), ('Castro', 'PERSON'), ('eric', 'PERSON'), ('congress👍💚💚', 'ORG')]",4,14
4870,Castro should be hanged. ,0,France Castro,C,France Castro: Castro should be hanged. ,LABEL_0,0.7220929861068726,"[('France', 'GPE'), ('Castro', 'PERSON'), ('Castro', 'PERSON')]",3,14
4871,No. ,0,France Castro,C,France Castro: No. ,LABEL_1,0.6796475052833557,"[('France Castro', 'PERSON')]",1,5
4861,Why criminal Castro leads Congress.  ,0,France Castro,C,France Castro: Why criminal Castro leads Congress.  ,LABEL_1,0.5718615055084229,"[('France', 'GPE'), ('Castro', 'PERSON'), ('Castro', 'PERSON'), ('Congress', 'ORG')]",4,14
4880,"If you are in the congress Ka Irik is smarter than you ... no mouth open, contempt",0,France Castro,C,"France Castro: If you are in the congress Ka Irik is smarter than you ... no mouth open, contempt",LABEL_0,0.6407999396324158,"[('France Castro', 'PERSON'), ('Ka Irik', 'PERSON')]",2,14
4860,You are stupid France Castro old man who does not know that he is convicted,0,France Castro,C,France Castro: You are stupid France Castro old man who does not know that he is convicted,LABEL_0,0.6375495791435242,"[('France', 'GPE'), ('Castro', 'PERSON'), ('France Castro', 'PERSON')]",3,14
4862,"Castro is a convicted, why are you still there?",0,France Castro,C,"France Castro: Castro is a convicted, why are you still there?",LABEL_0,0.6859179735183716,"[('France Castro', 'PERSON'), ('Castro', 'PERSON')]",2,14
4863,Bwesit ka Castto,0,France Castro,C,France Castro: Bwesit ka Castto,LABEL_0,0.660902202129364,"[('France', 'GPE'), ('Castro', 'PERSON'), ('Castto', 'PERSON')]",3,5
4859,France Castro mag sama kyo Dilima Abno,0,France Castro,C,France Castro: France Castro mag sama kyo Dilima Abno,LABEL_0,0.5949053764343262,"[('France', 'GPE'), ('Castro', 'PERSON'), ('France', 'GPE'), ('Dilima Abno', 'PERSON')]",4,14
4858,Castro do you think you are a fan of your NPA HOY CONGRESSMAN that NPA you are the many victims who are innocent children many students have died in what you are doing ... you NPAs ..... Castro C Bbm why do you d ,0,France Castro,C,France Castro: Castro do you think you are a fan of your NPA HOY CONGRESSMAN that NPA you are the many victims who are innocent children many students have died in what you are doing ... you NPAs ..... Castro C Bbm why do you d ,LABEL_0,0.7229760885238647,"[('France', 'GPE'), ('Castro', 'PERSON'), ('Castro', 'PERSON'), ('NPAs', 'GPE'), ('Castro', 'PERSON')]",5,14
